speed_limi,funct_clas,sidewalk,StopID,Route,len_mi
25,5,3,1762,10,0.05675
25,5,3,1846,6,0.05675
25,5,3,1846,14,0.05675
25,5,3,1846,15,0.05675
25,5,3,1846,56,0.05675
25,5,3,1846,57,0.05675
25,5,3,1949,5,0.03799
25,5,3,1949,27,0.03799
25,5,1,8418,18,0.00846
25,5,1,8418,50,0.00846
25,5,1,8418,51,0.00846
25,5,1,8418,57,0.00846
25,5,1,2778,3,0.02908
25,5,1,2801,3,0.02908
25,5,1,2801,58,0.02908
25,5,1,2946,58,0.02908
25,5,1,2324,18,0.02908
25,5,1,2324,50,0.02908
25,5,1,2324,51,0.02908
25,5,1,2324,56,0.02908
25,5,1,2324,57,0.02908
25,5,1,2379,3,0.02908
25,5,1,2383,50,0.02908
25,5,1,2383,51,0.02908
25,5,1,2383,56,0.02908
25,5,1,2383,57,0.02908
25,5,1,2383,58,0.02908
25,5,1,2522,18,0.02908
25,5,1,2522,50,0.02908
25,5,1,2522,51,0.02908
25,5,1,2522,52,0.02908
25,5,1,2522,55,0.02908
25,5,1,2522,56,0.02908
25,5,1,2522,57,0.02908
25,5,1,2522,58,0.02908
25,5,1,2665,18,0.02908
25,5,1,2665,50,0.02908
25,5,1,2665,51,0.02908
25,5,1,2665,52,0.02908
25,5,1,2665,56,0.02908
25,5,1,2665,57,0.02908
30,3,3,2778,3,0.04422
30,3,3,2801,3,0.04422
30,3,3,2801,58,0.04422
30,3,3,2939,6,0.0264
30,3,3,2939,18,0.0264
30,3,3,2946,58,0.04422
30,3,3,2226,6,0.03352
30,3,3,2253,3,0.01875
30,3,3,2253,58,0.01875
30,3,3,2324,18,0.04422
30,3,3,2324,50,0.04422
30,3,3,2324,51,0.04422
30,3,3,2324,56,0.04422
30,3,3,2324,57,0.04422
30,3,3,2379,3,0.01441
30,3,3,2383,50,0.04422
30,3,3,2383,51,0.04422
30,3,3,2383,56,0.04422
30,3,3,2383,57,0.04422
30,3,3,2383,58,0.04422
30,3,3,2522,18,0.04422
30,3,3,2522,50,0.04422
30,3,3,2522,51,0.04422
30,3,3,2522,52,0.04422
30,3,3,2522,55,0.04422
30,3,3,2522,56,0.04422
30,3,3,2522,57,0.04422
30,3,3,2522,58,0.04422
30,3,3,2665,18,0.04422
30,3,3,2665,50,0.04422
30,3,3,2665,51,0.04422
30,3,3,2665,52,0.04422
30,3,3,2665,56,0.04422
30,3,3,2665,57,0.04422
25,5,2,2778,3,0.03399
25,5,2,2801,3,0.03399
25,5,2,2801,58,0.03399
25,5,2,2946,58,0.03399
25,5,2,2253,3,0.00292
25,5,2,2253,58,0.00292
25,5,2,2324,18,0.03399
25,5,2,2324,50,0.03399
25,5,2,2324,51,0.03399
25,5,2,2324,56,0.03399
25,5,2,2324,57,0.03399
25,5,2,2379,3,0.01513
25,5,2,2383,50,0.03399
25,5,2,2383,51,0.03399
25,5,2,2383,56,0.03399
25,5,2,2383,57,0.03399
25,5,2,2383,58,0.03399
25,5,2,2522,18,0.03399
25,5,2,2522,50,0.03399
25,5,2,2522,51,0.03399
25,5,2,2522,52,0.03399
25,5,2,2522,55,0.03399
25,5,2,2522,56,0.03399
25,5,2,2522,57,0.03399
25,5,2,2522,58,0.03399
25,5,2,2665,18,0.03399
25,5,2,2665,50,0.03399
25,5,2,2665,51,0.03399
25,5,2,2665,52,0.03399
25,5,2,2665,56,0.03399
25,5,2,2665,57,0.03399
25,5,1,2778,3,0.02805
25,5,1,2801,3,0.02805
25,5,1,2801,58,0.02805
25,5,1,2946,58,0.02805
25,5,1,2324,18,0.02805
25,5,1,2324,50,0.02805
25,5,1,2324,51,0.02805
25,5,1,2324,56,0.02805
25,5,1,2324,57,0.02805
25,5,1,2379,3,0.02805
25,5,1,2383,50,0.02805
25,5,1,2383,51,0.02805
25,5,1,2383,56,0.02805
25,5,1,2383,57,0.02805
25,5,1,2383,58,0.02805
25,5,1,2522,18,0.02805
25,5,1,2522,50,0.02805
25,5,1,2522,51,0.02805
25,5,1,2522,52,0.02805
25,5,1,2522,55,0.02805
25,5,1,2522,56,0.02805
25,5,1,2522,57,0.02805
25,5,1,2522,58,0.02805
25,5,1,2665,18,0.02805
25,5,1,2665,50,0.02805
25,5,1,2665,51,0.02805
25,5,1,2665,52,0.02805
25,5,1,2665,56,0.02805
25,5,1,2665,57,0.02805
25,5,3,8152,58,0.08359
25,5,3,8235,50,0.08359
25,5,3,8235,58,0.08359
25,5,3,8241,50,0.08359
25,5,3,8241,58,0.08359
25,5,3,6541,3,0.08359
25,5,3,6728,3,0.08359
25,5,3,2379,3,0.06653
25,5,3,7258,33,0.03435
25,5,3,7443,33,0.03483
25,5,3,7531,33,0.06555
25,5,3,7814,33,0.04422
25,5,3,7940,33,0.06555
25,5,3,7128,33,0.06555
25,5,3,8283,56,0.10083
25,5,3,8869,56,0.1978
25,5,3,4967,19,0.11041
30,3,3,8134,56,0.02661
30,3,3,8135,56,0.01434
30,3,3,8283,56,0.0091
30,3,3,8869,56,0.07083
30,4,2,2793,67,0.19192
30,4,2,6151,14,0.10521
30,4,2,6151,67,0.10521
30,4,2,6296,3,0.07637
30,4,2,6296,73,0.07637
30,4,2,6423,3,0.01985
30,4,2,6423,73,0.01985
30,4,2,6820,14,0.19152
30,4,2,6820,67,0.19152
30,4,2,2535,14,0.16081
30,4,2,2603,14,0.00236
25,5,0,2734,6,0.05747
25,5,0,2737,6,0.05747
25,5,0,2874,6,0.05747
25,5,0,2890,6,0.05747
25,5,0,2937,6,0.05747
25,5,0,2133,6,0.05747
25,5,0,2134,6,0.05747
25,5,0,2246,6,0.05747
25,5,0,2325,6,0.05747
25,5,0,2435,6,0.05747
25,5,0,2538,6,0.05747
25,5,3,2734,6,0.0957
25,5,3,2737,6,0.08444
25,5,3,2874,6,0.0957
25,5,3,2890,6,0.0957
25,5,3,2937,6,0.0957
25,5,3,2133,6,0.0957
25,5,3,2134,6,0.0957
25,5,3,2246,6,0.07926
25,5,3,2325,6,0.0957
25,5,3,2435,6,0.06776
25,5,3,2538,6,0.0957
25,5,0,2734,6,0.05751
25,5,0,2737,6,0.05751
25,5,0,2874,6,0.05751
25,5,0,2890,6,0.05751
25,5,0,2937,6,0.05751
25,5,0,2133,6,0.05751
25,5,0,2134,6,0.05751
25,5,0,2174,6,0.02961
25,5,0,2246,6,0.05751
25,5,0,2325,6,0.05751
25,5,0,2387,6,0.02845
25,5,0,2435,6,0.05751
25,5,0,2538,6,0.05751
25,5,0,171,13,0.05929
25,5,0,195,5,0.05929
25,5,0,195,44,0.05929
25,5,0,222,13,0.05929
25,5,0,320,13,0.05929
25,5,0,475,5,0.05929
25,5,0,475,13,0.05929
25,5,0,475,44,0.05929
25,5,0,475,48,0.05929
25,5,0,582,5,0.05929
25,5,0,582,44,0.05929
25,5,0,643,13,0.04587
25,5,0,703,5,0.05929
25,5,0,703,44,0.05929
25,5,0,730,5,0.05929
25,5,0,730,44,0.05929
25,5,0,906,5,0.05929
25,5,0,906,13,0.05929
25,5,0,906,44,0.05929
25,5,3,1112,4,0.02636
25,5,3,1112,6,0.02636
25,5,3,1112,10,0.02636
25,5,3,1112,14,0.02636
25,5,3,1112,15,0.02636
25,5,3,1112,25,0.02636
25,5,3,1112,56,0.02636
25,5,3,1112,57,0.02636
25,5,3,1133,5,0.02636
25,5,3,1133,14,0.02636
25,5,3,1133,15,0.02636
25,5,3,1233,4,0.02636
25,5,3,1233,6,0.02636
25,5,3,1233,10,0.02636
25,5,3,1233,14,0.02636
25,5,3,1233,15,0.02636
25,5,3,1233,57,0.02636
25,5,3,1293,5,0.02636
25,5,3,1293,14,0.02636
25,5,3,1293,15,0.02636
25,5,3,1301,5,0.02636
25,5,3,1301,10,0.02636
25,5,3,1301,56,0.02636
25,5,3,1301,57,0.02636
25,5,3,1311,4,0.02636
25,5,3,1311,6,0.02636
25,5,3,1311,25,0.02636
25,5,3,1474,5,0.00948
25,5,3,1474,14,0.00948
25,5,3,1474,15,0.00948
25,5,3,1748,5,0.02636
25,5,3,1748,14,0.02636
25,5,3,1748,15,0.02636
30,5,3,9118,26,0.06043
30,5,3,9131,26,0.06043
30,5,3,9264,26,0.06043
30,5,3,9273,26,0.06043
30,5,3,9349,26,0.06043
30,5,3,9412,26,0.06043
30,5,3,9498,26,0.01947
30,5,3,9615,26,0.06043
30,5,3,9720,26,0.06043
30,5,3,9799,26,0.06043
30,5,3,9826,26,0.06043
30,5,3,9957,26,0.01697
25,3,3,1107,6,0.03842
25,3,3,1107,14,0.03842
25,3,3,1107,15,0.03842
25,3,3,1107,56,0.03842
25,3,3,1125,37,0.03843
25,3,3,1188,3,0.03843
25,3,3,1188,4,0.03843
25,3,3,1188,10,0.03843
25,3,3,1188,37,0.03843
25,3,3,1208,3,0.03843
25,3,3,1208,4,0.03843
25,3,3,1208,10,0.03843
25,3,3,1241,6,0.03843
25,3,3,1241,14,0.03843
25,3,3,1241,15,0.03843
25,3,3,1241,25,0.03843
25,3,3,1241,37,0.03843
25,3,3,1256,3,0.01729
25,3,3,1256,38,0.01729
25,3,3,1264,4,0.03087
25,3,3,1264,10,0.03087
25,3,3,1350,6,0.00467
25,3,3,1350,14,0.00467
25,3,3,1350,15,0.00467
25,3,3,1350,25,0.00467
25,3,3,1350,27,0.00467
25,3,3,1350,29,0.00467
25,3,3,1350,37,0.00467
25,3,3,1350,56,0.00467
25,3,3,1350,57,0.00467
25,3,3,1382,6,0.02073
25,3,3,1382,14,0.02073
25,3,3,1382,15,0.02073
25,3,3,1382,56,0.02073
25,3,3,1382,57,0.02073
25,3,3,1472,3,0.03843
25,3,3,1472,4,0.03843
25,3,3,1472,10,0.03843
25,3,3,1499,4,0.03843
25,3,3,1499,10,0.03843
25,3,3,1645,3,0.03843
25,3,3,1645,4,0.03843
25,3,3,1645,10,0.03843
25,3,3,1695,3,0.00331
25,3,3,1753,3,0.03843
25,3,3,1753,37,0.03843
25,3,3,1830,3,0.03843
25,3,3,1830,4,0.03843
25,3,3,1830,10,0.03843
25,3,3,1830,37,0.03843
25,3,3,1901,3,0.03843
25,3,3,1901,4,0.03843
25,3,3,1935,3,0.03843
25,3,3,1935,4,0.03843
25,3,3,1935,10,0.03843
25,5,2,2734,6,0.12257
25,5,2,2737,6,0.12257
25,5,2,2874,6,0.12257
25,5,2,2890,6,0.12257
25,5,2,2937,6,0.12257
25,5,2,2133,6,0.12257
25,5,2,2134,6,0.12257
25,5,2,2246,6,0.02776
25,5,2,2325,6,0.12257
25,5,2,2435,6,0.02666
25,5,2,2538,6,0.12257
30,4,3,6123,73,0.04388
30,4,3,6199,73,0.02649
30,4,3,6204,73,0.04388
30,4,3,6464,73,0.04388
30,4,3,6720,55,0.04388
30,4,3,6720,73,0.04388
30,4,3,6979,73,0.04388
25,5,3,161,1,0.05173
25,5,3,161,10,0.05173
25,5,3,161,19,0.05173
25,5,3,161,38,0.05173
25,5,3,161,82,0.05173
25,5,3,168,5,0.06562
25,5,3,168,27,0.06562
25,5,3,168,47,0.06562
25,5,3,168,75,0.06562
25,5,3,235,5,0.06562
25,5,3,235,27,0.06562
25,5,3,248,1,0.06167
25,5,3,248,11,0.06167
25,5,3,248,12,0.06167
25,5,3,248,19,0.06167
25,5,3,248,38,0.06167
25,5,3,274,5,0.02045
25,5,3,274,27,0.02045
25,5,3,274,47,0.02045
25,5,3,274,75,0.02045
25,5,3,564,1,0.06562
25,5,3,564,11,0.06562
25,5,3,564,12,0.06562
25,5,3,564,19,0.06562
25,5,3,564,38,0.06562
25,5,3,567,10,0.06562
25,5,3,567,27,0.06562
25,5,3,567,28,0.06562
25,5,3,597,10,0.04145
25,5,3,597,28,0.04145
25,5,3,597,81,0.04145
25,5,3,668,1,0.06562
25,5,3,668,12,0.06562
25,5,3,668,19,0.06562
25,5,3,668,38,0.06562
25,5,3,791,11,0.06562
25,5,3,791,12,0.06562
25,5,3,791,19,0.06562
25,5,3,791,38,0.06562
25,5,3,883,2,0.06562
25,5,3,883,3,0.06562
25,5,3,883,4,0.06562
25,5,3,883,6,0.06562
25,5,3,883,11,0.06562
25,5,3,883,12,0.06562
25,5,3,883,14,0.06562
25,5,3,883,15,0.06562
25,5,3,883,29,0.06562
25,5,3,883,37,0.06562
25,5,3,883,47,0.06562
25,5,3,883,56,0.06562
25,5,3,883,57,0.06562
25,5,3,883,58,0.06562
25,5,3,883,71,0.06562
25,5,3,883,72,0.06562
25,5,3,898,2,0.0282
25,5,3,898,3,0.0282
25,5,3,898,4,0.0282
25,5,3,898,6,0.0282
25,5,3,898,11,0.0282
25,5,3,898,12,0.0282
25,5,3,898,14,0.0282
25,5,3,898,15,0.0282
25,5,3,898,29,0.0282
25,5,3,898,37,0.0282
25,5,3,898,47,0.0282
25,5,3,898,56,0.0282
25,5,3,898,57,0.0282
25,5,3,898,58,0.0282
25,5,3,898,70,0.0282
25,5,3,898,71,0.0282
25,5,3,898,72,0.0282
25,5,3,965,1,0.05116
25,5,3,965,10,0.05116
25,5,3,965,19,0.05116
25,5,3,965,38,0.05116
25,5,3,965,82,0.05116
25,5,3,989,5,0.06318
25,5,3,989,27,0.06318
25,5,3,989,47,0.06318
25,5,3,989,75,0.06318
25,5,3,1100,1,0.06562
25,5,3,1100,2,0.06562
25,5,3,1100,3,0.06562
25,5,3,1100,4,0.06562
25,5,3,1100,5,0.06562
25,5,3,1100,6,0.06562
25,5,3,1100,11,0.06562
25,5,3,1100,12,0.06562
25,5,3,1100,14,0.06562
25,5,3,1100,15,0.06562
25,5,3,1100,19,0.06562
25,5,3,1100,25,0.06562
25,5,3,1100,27,0.06562
25,5,3,1100,37,0.06562
25,5,3,1100,47,0.06562
25,5,3,1100,56,0.06562
25,5,3,1100,57,0.06562
25,5,3,1100,58,0.06562
25,5,3,1100,70,0.06562
25,5,3,1100,71,0.06562
25,5,3,1100,72,0.06562
25,5,3,1100,75,0.06562
25,5,3,1101,1,0.06562
25,5,3,1101,2,0.06562
25,5,3,1101,3,0.06562
25,5,3,1101,4,0.06562
25,5,3,1101,5,0.06562
25,5,3,1101,6,0.06562
25,5,3,1101,11,0.06562
25,5,3,1101,12,0.06562
25,5,3,1101,14,0.06562
25,5,3,1101,15,0.06562
25,5,3,1101,19,0.06562
25,5,3,1101,25,0.06562
25,5,3,1101,27,0.06562
25,5,3,1101,29,0.06562
25,5,3,1101,37,0.06562
25,5,3,1101,38,0.06562
25,5,3,1101,47,0.06562
25,5,3,1101,56,0.06562
25,5,3,1101,57,0.06562
25,5,3,1101,58,0.06562
25,5,3,1101,70,0.06562
25,5,3,1101,71,0.06562
25,5,3,1101,72,0.06562
25,5,3,1101,75,0.06562
25,5,3,1163,5,0.06562
25,5,3,1163,27,0.06562
25,5,3,1163,47,0.06562
25,5,3,1310,2,0.06562
25,5,3,1310,3,0.06562
25,5,3,1310,4,0.06562
25,5,3,1310,6,0.06562
25,5,3,1310,11,0.06562
25,5,3,1310,12,0.06562
25,5,3,1310,14,0.06562
25,5,3,1310,15,0.06562
25,5,3,1310,37,0.06562
25,5,3,1310,47,0.06562
25,5,3,1310,56,0.06562
25,5,3,1310,57,0.06562
25,5,3,1310,58,0.06562
25,5,3,1310,70,0.06562
25,5,3,1310,71,0.06562
25,5,3,1310,72,0.06562
25,5,3,1324,1,0.06562
25,5,3,1324,2,0.06562
25,5,3,1324,3,0.06562
25,5,3,1324,4,0.06562
25,5,3,1324,5,0.06562
25,5,3,1324,6,0.06562
25,5,3,1324,11,0.06562
25,5,3,1324,12,0.06562
25,5,3,1324,14,0.06562
25,5,3,1324,15,0.06562
25,5,3,1324,19,0.06562
25,5,3,1324,29,0.06562
25,5,3,1324,37,0.06562
25,5,3,1324,47,0.06562
25,5,3,1324,56,0.06562
25,5,3,1324,58,0.06562
25,5,3,1324,71,0.06562
25,5,3,1324,72,0.06562
25,5,3,1324,75,0.06562
25,5,3,1495,2,0.06562
25,5,3,1495,5,0.06562
25,5,3,1558,2,0.06562
25,5,3,1558,3,0.06562
25,5,3,1558,4,0.06562
25,5,3,1558,6,0.06562
25,5,3,1558,11,0.06562
25,5,3,1558,12,0.06562
25,5,3,1558,14,0.06562
25,5,3,1558,15,0.06562
25,5,3,1558,37,0.06562
25,5,3,1558,47,0.06562
25,5,3,1558,56,0.06562
25,5,3,1558,57,0.06562
25,5,3,1558,58,0.06562
25,5,3,1558,70,0.06562
25,5,3,1558,71,0.06562
25,5,3,1558,72,0.06562
25,5,3,1618,6,0.02831
25,5,3,1618,14,0.02831
25,5,3,1618,15,0.02831
25,5,3,1618,25,0.02831
25,5,3,1618,27,0.02831
25,5,3,1618,29,0.02831
25,5,3,1618,37,0.02831
25,5,3,1787,1,0.04514
25,5,3,1787,2,0.04514
25,5,3,1787,3,0.04514
25,5,3,1787,4,0.04514
25,5,3,1787,5,0.04514
25,5,3,1787,6,0.04514
25,5,3,1787,11,0.04514
25,5,3,1787,12,0.04514
25,5,3,1787,14,0.04514
25,5,3,1787,15,0.04514
25,5,3,1787,19,0.04514
25,5,3,1787,25,0.04514
25,5,3,1787,27,0.04514
25,5,3,1787,29,0.04514
25,5,3,1787,37,0.04514
25,5,3,1787,47,0.04514
25,5,3,1787,56,0.04514
25,5,3,1787,57,0.04514
25,5,3,1787,58,0.04514
25,5,3,1787,70,0.04514
25,5,3,1787,71,0.04514
25,5,3,1787,72,0.04514
25,5,3,1787,75,0.04514
25,5,3,1790,5,0.06562
25,5,3,1790,27,0.06562
25,5,3,1790,47,0.06562
25,5,3,1790,75,0.06562
25,5,3,1823,3,0.05005
25,5,3,1823,4,0.05005
25,5,3,1823,38,0.05005
25,5,3,1872,1,0.033
25,5,3,1872,11,0.033
25,5,3,1872,12,0.033
25,5,3,1872,19,0.033
25,5,3,7531,33,0.05183
25,5,3,7814,33,0.10763
25,5,3,7940,33,0.03952
25,5,3,7128,33,0.10763
25,5,3,225,5,0.07706
25,5,3,273,27,0.0026
25,5,3,274,5,0.00805
25,5,3,274,27,0.00805
25,5,3,274,47,0.00805
25,5,3,274,75,0.00805
25,5,3,418,5,0.14693
25,5,3,418,27,0.14693
25,5,3,418,47,0.14693
25,5,3,418,75,0.14693
25,5,3,469,5,0.14693
25,5,3,469,27,0.14693
25,5,3,469,47,0.14693
25,5,3,469,75,0.14693
25,5,3,470,1,0.01556
25,5,3,470,10,0.01556
25,5,3,470,19,0.01556
25,5,3,470,38,0.01556
25,5,3,473,5,0.09641
25,5,3,473,27,0.09641
25,5,3,473,47,0.09641
25,5,3,473,75,0.09641
25,5,3,512,5,0.13322
25,5,3,512,27,0.13322
25,5,3,512,47,0.13322
25,5,3,512,75,0.13322
25,5,3,516,5,0.09936
25,5,3,520,10,0.08931
25,5,3,520,19,0.08931
25,5,3,520,38,0.08931
25,5,3,520,82,0.08931
25,5,3,558,82,0.14693
25,5,3,710,1,0.12183
25,5,3,710,10,0.12183
25,5,3,710,19,0.12183
25,5,3,710,38,0.12183
25,5,3,710,82,0.12183
25,5,3,768,5,0.14693
25,5,3,768,27,0.14693
25,5,3,768,75,0.14693
25,5,3,967,5,0.14693
25,5,3,967,27,0.14693
25,5,3,967,47,0.14693
25,5,3,967,75,0.14693
25,4,1,7223,35,0.1192
25,4,1,7223,39,0.1192
25,4,1,7331,31,0.04178
25,4,1,7331,39,0.04178
25,4,1,7569,31,0.19489
25,4,1,7583,39,0.21961
25,4,1,7661,35,0.14212
25,4,1,7987,39,0.21961
25,5,3,39,80,0.06477
25,5,3,68,82,0.06477
25,5,3,70,82,0.01432
25,5,3,73,80,0.06477
25,5,3,77,80,0.06477
25,5,3,100,1,0.05875
25,5,3,100,2,0.05875
25,5,3,100,3,0.05875
25,5,3,100,4,0.05875
25,5,3,100,10,0.05875
25,5,3,100,11,0.05875
25,5,3,100,12,0.05875
25,5,3,100,13,0.05875
25,5,3,100,14,0.05875
25,5,3,100,15,0.05875
25,5,3,100,19,0.05875
25,5,3,100,27,0.05875
25,5,3,100,28,0.05875
25,5,3,100,29,0.05875
25,5,3,100,37,0.05875
25,5,3,100,38,0.05875
25,5,3,100,48,0.05875
25,5,3,100,56,0.05875
25,5,3,100,57,0.05875
25,5,3,100,58,0.05875
25,5,3,100,70,0.05875
25,5,3,100,71,0.05875
25,5,3,100,72,0.05875
25,5,3,115,6,0.06477
25,5,3,115,13,0.06477
25,5,3,115,47,0.06477
25,5,3,180,6,0.06477
25,5,3,180,13,0.06477
25,5,3,180,47,0.06477
25,5,3,180,48,0.06477
25,5,3,180,82,0.06477
25,5,3,271,27,0.06477
25,5,3,273,27,0.06128
25,5,3,341,82,0.06477
25,5,3,388,6,0.06477
25,5,3,388,13,0.06477
25,5,3,388,47,0.06477
25,5,3,388,82,0.06477
25,5,3,435,1,0.06477
25,5,3,435,2,0.06477
25,5,3,435,3,0.06477
25,5,3,435,10,0.06477
25,5,3,435,11,0.06477
25,5,3,435,12,0.06477
25,5,3,435,14,0.06477
25,5,3,435,15,0.06477
25,5,3,435,19,0.06477
25,5,3,435,28,0.06477
25,5,3,435,37,0.06477
25,5,3,435,38,0.06477
25,5,3,435,47,0.06477
25,5,3,435,56,0.06477
25,5,3,435,57,0.06477
25,5,3,435,58,0.06477
25,5,3,435,70,0.06477
25,5,3,435,71,0.06477
25,5,3,435,72,0.06477
25,5,3,455,1,0.06477
25,5,3,455,2,0.06477
25,5,3,455,3,0.06477
25,5,3,455,4,0.06477
25,5,3,455,6,0.06477
25,5,3,455,10,0.06477
25,5,3,455,11,0.06477
25,5,3,455,12,0.06477
25,5,3,455,13,0.06477
25,5,3,455,14,0.06477
25,5,3,455,15,0.06477
25,5,3,455,19,0.06477
25,5,3,455,27,0.06477
25,5,3,455,28,0.06477
25,5,3,455,29,0.06477
25,5,3,455,37,0.06477
25,5,3,455,38,0.06477
25,5,3,455,47,0.06477
25,5,3,455,56,0.06477
25,5,3,455,57,0.06477
25,5,3,455,58,0.06477
25,5,3,455,70,0.06477
25,5,3,455,71,0.06477
25,5,3,455,72,0.06477
25,5,3,483,6,0.06477
25,5,3,483,13,0.06477
25,5,3,538,6,0.06477
25,5,3,538,47,0.06477
25,5,3,538,82,0.06477
25,5,3,546,13,0.05341
25,5,3,546,47,0.05341
25,5,3,561,6,0.06477
25,5,3,561,48,0.06477
25,5,3,568,1,0.01886
25,5,3,568,2,0.01886
25,5,3,568,3,0.01886
25,5,3,568,10,0.01886
25,5,3,568,11,0.01886
25,5,3,568,12,0.01886
25,5,3,568,13,0.01886
25,5,3,568,14,0.01886
25,5,3,568,15,0.01886
25,5,3,568,19,0.01886
25,5,3,568,27,0.01886
25,5,3,568,28,0.01886
25,5,3,568,37,0.01886
25,5,3,568,38,0.01886
25,5,3,568,47,0.01886
25,5,3,568,56,0.01886
25,5,3,568,57,0.01886
25,5,3,568,58,0.01886
25,5,3,568,70,0.01886
25,5,3,568,71,0.01886
25,5,3,568,72,0.01886
25,5,3,608,27,0.06477
25,5,3,765,4,0.06477
25,5,3,765,6,0.06477
25,5,3,765,29,0.06477
25,5,3,765,80,0.06477
25,5,3,795,82,0.00605
25,5,3,926,4,0.0202
25,5,3,926,6,0.0202
25,5,3,926,29,0.0202
25,5,3,926,82,0.0202
25,5,3,941,1,0.03944
25,5,3,941,2,0.03944
25,5,3,941,3,0.03944
25,5,3,941,10,0.03944
25,5,3,941,11,0.03944
25,5,3,941,12,0.03944
25,5,3,941,14,0.03944
25,5,3,941,15,0.03944
25,5,3,941,19,0.03944
25,5,3,941,28,0.03944
25,5,3,941,37,0.03944
25,5,3,941,38,0.03944
25,5,3,941,47,0.03944
25,5,3,941,56,0.03944
25,5,3,941,57,0.03944
25,5,3,941,58,0.03944
25,5,3,941,70,0.03944
25,5,3,941,71,0.03944
25,5,3,941,72,0.03944
25,5,3,962,6,0.06477
25,5,3,962,82,0.06477
25,5,3,969,13,0.04432
25,5,3,5260,22,0.06649
25,5,3,5342,22,0.1286
25,5,3,5421,22,0.1286
25,5,3,5663,22,0.03579
25,5,3,5765,21,0.1286
25,5,3,5796,22,0.1286
25,5,3,2678,19,0.05662
25,5,3,2700,6,0.05662
25,5,3,2702,6,0.05041
25,5,3,2717,1,0.04993
25,5,3,2717,2,0.04993
25,5,3,2717,10,0.04993
25,5,3,2717,19,0.04993
25,5,3,2717,37,0.04993
25,5,3,2717,48,0.04993
25,5,3,2773,6,0.05662
25,5,3,2855,19,0.05662
25,5,3,2880,19,0.05662
25,5,3,2899,6,0.05662
25,5,3,2949,6,0.05662
25,5,3,2969,19,0.04031
25,5,3,2146,2,0.05662
25,5,3,2146,10,0.05662
25,5,3,2146,19,0.05662
25,5,3,2146,37,0.05662
25,5,3,2146,48,0.05662
25,5,3,2164,6,0.05662
25,5,3,2192,2,0.04988
25,5,3,2192,10,0.04988
25,5,3,2192,48,0.04988
25,5,3,2239,19,0.05662
25,5,3,2306,19,0.05662
25,5,3,2517,19,0.05662
25,5,3,2559,19,0.05662
25,5,3,2605,1,0.05662
25,5,3,2605,2,0.05662
25,5,3,2605,10,0.05662
25,5,3,2605,37,0.05662
25,5,3,2605,48,0.05662
25,4,3,2678,19,0.05759
25,4,3,2717,1,0.05965
25,4,3,2717,2,0.05965
25,4,3,2717,10,0.05965
25,4,3,2717,19,0.05965
25,4,3,2717,37,0.05965
25,4,3,2717,48,0.05965
25,4,3,2806,2,0.05965
25,4,3,2806,10,0.05965
25,4,3,2806,19,0.05965
25,4,3,2806,37,0.05965
25,4,3,2880,19,0.05965
25,4,3,2921,1,0.04931
25,4,3,2921,2,0.04931
25,4,3,2921,10,0.04931
25,4,3,2921,19,0.04931
25,4,3,2921,37,0.04931
25,4,3,2921,48,0.04931
25,4,3,2146,2,0.05965
25,4,3,2146,10,0.05965
25,4,3,2146,19,0.05965
25,4,3,2146,37,0.05965
25,4,3,2146,48,0.05965
25,4,3,2192,2,0.00031
25,4,3,2192,10,0.00031
25,4,3,2192,48,0.00031
25,4,3,2239,19,0.05965
25,4,3,2267,11,0.05821
25,4,3,2267,28,0.05821
25,4,3,2267,38,0.05821
25,4,3,2267,44,0.05821
25,4,3,2267,80,0.05821
25,4,3,2442,11,0.01573
25,4,3,2442,28,0.01573
25,4,3,2442,38,0.01573
25,4,3,2442,44,0.01573
25,4,3,2442,80,0.01573
25,4,3,2442,84,0.01573
25,4,3,2559,19,0.05965
25,4,3,2605,1,0.0383
25,4,3,2605,2,0.0383
25,4,3,2605,10,0.0383
25,4,3,2605,37,0.0383
25,4,3,2605,48,0.0383
25,4,3,9243,30,0.05176
25,4,3,9277,30,0.05176
25,4,3,9568,33,0.05176
25,4,3,9652,30,0.05176
25,4,3,9652,33,0.05176
25,4,3,9811,30,0.05176
25,4,3,9844,30,0.05176
25,4,3,9880,30,0.05176
25,4,3,9880,33,0.05176
25,5,3,7233,33,0.11391
25,5,3,7326,33,0.11391
25,5,3,7492,33,0.07855
25,5,3,7717,33,0.06299
25,5,3,7233,33,0.16619
25,5,3,7326,33,0.16619
25,5,3,7492,33,0.10889
25,5,3,7717,33,0.09551
25,5,3,7233,33,0.16968
25,5,3,7326,33,0.17613
25,5,3,7492,33,0.08429
25,5,3,7717,33,0.07615
25,5,2,7365,33,0.02047
25,5,2,7699,33,0.06138
25,5,2,7733,33,0.081
25,5,2,7762,32,0.0602
25,5,2,7907,33,0.00372
25,5,2,7154,32,0.081
30,4,3,2793,67,0.10913
30,4,3,6151,14,0.10913
30,4,3,6151,67,0.10913
30,4,3,6482,14,0.05281
30,4,3,6482,67,0.05281
30,4,3,6820,14,0.10913
30,4,3,6820,67,0.10913
30,4,3,2535,14,0.10913
30,4,3,2603,14,0.10913
25,4,3,161,1,0.09226
25,4,3,161,10,0.09226
25,4,3,161,19,0.09226
25,4,3,161,38,0.09226
25,4,3,161,82,0.09226
25,4,3,168,5,0.09226
