ZONING_COD,StopID,Route,area_sq_mi
PD,77,80,0.001255735
PD,100,1,0.000946794
PD,100,2,0.000946794
PD,100,3,0.000946794
PD,100,4,0.000946794
PD,100,10,0.000946794
PD,100,11,0.000946794
PD,100,12,0.000946794
PD,100,13,0.000946794
PD,100,14,0.000946794
PD,100,15,0.000946794
PD,100,19,0.000946794
PD,100,27,0.000946794
PD,100,28,0.000946794
PD,100,29,0.000946794
PD,100,37,0.000946794
PD,100,38,0.000946794
PD,100,48,0.000946794
PD,100,56,0.000946794
PD,100,57,0.000946794
PD,100,58,0.000946794
PD,100,70,0.000946794
PD,100,71,0.000946794
PD,100,72,0.000946794
PD,104,4,0.001255735
PD,104,27,0.001255735
PD,104,44,0.001255735
PD,115,6,0.001255735
PD,115,13,0.001255735
PD,115,47,0.001255735
PD,180,6,0.001255735
PD,180,13,0.001255735
PD,180,47,0.001255735
PD,180,48,0.001255735
PD,180,82,0.001255735
PD,190,4,0.001255735
PD,190,44,0.001255735
PD,256,4,0.000798709
PD,256,13,0.000798709
PD,271,27,0.001255735
PD,327,6,0.001255735
PD,327,27,0.001255735
PD,341,82,0.000787431
PD,388,6,0.001255735
PD,388,13,0.001255735
PD,388,47,0.001255735
PD,388,82,0.001255735
PD,392,4,0.001255735
PD,392,27,0.001255735
PD,392,44,0.001255735
PD,441,4,0.001255735
PD,441,44,0.001255735
PD,445,4,0.001255735
PD,445,44,0.001255735
PD,455,1,0.001255735
PD,455,2,0.001255735
PD,455,3,0.001255735
PD,455,4,0.001255735
PD,455,6,0.001255735
PD,455,10,0.001255735
PD,455,11,0.001255735
PD,455,12,0.001255735
PD,455,13,0.001255735
PD,455,14,0.001255735
PD,455,15,0.001255735
PD,455,19,0.001255735
PD,455,27,0.001255735
PD,455,28,0.001255735
PD,455,29,0.001255735
PD,455,37,0.001255735
PD,455,38,0.001255735
PD,455,47,0.001255735
PD,455,56,0.001255735
PD,455,57,0.001255735
PD,455,58,0.001255735
PD,455,70,0.001255735
PD,455,71,0.001255735
PD,455,72,0.001255735
PD,483,6,0.001255735
PD,483,13,0.001255735
PD,538,6,0.001255735
PD,538,47,0.001255735
PD,538,82,0.001255735
PD,546,13,0.001255735
PD,546,47,0.001255735
PD,548,6,0.001255735
PD,548,82,0.001255735
PD,561,6,0.001255735
PD,561,48,0.001255735
PD,581,1,1.92981E-06
PD,581,2,1.92981E-06
PD,581,3,1.92981E-06
PD,581,10,1.92981E-06
PD,581,12,1.92981E-06
PD,581,14,1.92981E-06
PD,581,15,1.92981E-06
PD,581,19,1.92981E-06
PD,581,29,1.92981E-06
PD,581,37,1.92981E-06
PD,581,48,1.92981E-06
PD,581,56,1.92981E-06
PD,581,57,1.92981E-06
PD,581,58,1.92981E-06
PD,581,70,1.92981E-06
PD,581,71,1.92981E-06
PD,581,72,1.92981E-06
PD,581,82,1.92981E-06
PD,608,27,0.001255735
PD,739,4,0.001255735
PD,739,44,0.001255735
PD,741,1,0.001255735
PD,741,2,0.001255735
PD,741,3,0.001255735
PD,741,10,0.001255735
PD,741,11,0.001255735
PD,741,12,0.001255735
PD,741,14,0.001255735
PD,741,15,0.001255735
PD,741,19,0.001255735
PD,741,27,0.001255735
PD,741,28,0.001255735
PD,741,29,0.001255735
PD,741,37,0.001255735
PD,741,38,0.001255735
PD,741,44,0.001255735
PD,741,48,0.001255735
PD,741,56,0.001255735
PD,741,57,0.001255735
PD,741,58,0.001255735
PD,741,70,0.001255735
PD,741,71,0.001255735
PD,741,72,0.001255735
PD,741,82,0.001255735
PD,773,44,0.000825421
PD,837,4,0.001255735
PD,837,44,0.001255735
PD,841,4,0.001255735
PD,841,44,0.001255735
PD,962,6,0.001255735
PD,962,82,0.001255735
TR-C4,1121,2,0.000658759
TR-C4,1121,5,0.000658759
TR-C4,1121,10,0.000658759
TR-C4,1121,28,0.000658759
TR-C4,1121,81,0.000658759
TR-C4,1151,2,0.000658759
TR-C4,1151,5,0.000658759
TR-C4,1151,10,0.000658759
TR-C4,1151,28,0.000658759
TR-C4,1151,81,0.000658759
TR-C4,1397,2,0.000658759
TR-C4,1397,5,0.000658759
TR-C4,1397,10,0.000658759
TR-C4,1397,28,0.000658759
TR-C4,1397,81,0.000658759
TR-C4,1664,2,0.000658759
TR-C4,1664,5,0.000658759
TR-C4,1664,10,0.000658759
TR-C4,1664,28,0.000658759
TR-C4,1664,81,0.000658759
TR-C4,1834,2,0.000658759
TR-C4,1834,5,0.000658759
TR-C4,1834,10,0.000658759
TR-C4,1834,27,0.000658759
TR-C4,1834,28,0.000658759
TR-C4,1834,81,0.000658759
TR-C4,1996,2,0.000658759
TR-C4,1996,5,0.000658759
TR-C4,1996,10,0.000658759
TR-C4,1996,27,0.000658759
TR-C4,1996,28,0.000658759
TR-C4,1996,81,0.000658759
TR-V2,1213,3,0.000229066
TR-V2,1213,4,0.000229066
TR-V2,1213,10,0.000229066
TR-V2,1304,3,0.000229066
TR-V2,1304,38,0.000229066
TR-V2,1526,3,0.000229066
TR-V2,1526,4,0.000229066
TR-V2,1526,10,0.000229066
TR-V2,1530,3,0.000229066
TR-V2,1530,4,0.000229066
TR-V2,1530,10,0.000229066
TR-V2,1530,38,0.000229066
TR-V2,1559,3,0.000229066
TR-V2,1559,4,0.000229066
TR-V2,1559,10,0.000229066
TR-V2,1559,38,0.000229066
TR-V2,1689,3,0.000229066
TR-V2,1689,4,0.000229066
TR-V2,1689,10,0.000229066
TR-V2,1689,38,0.000229066
TR-V2,1750,3,0.000229066
TR-V2,1750,4,0.000229066
TR-V2,1750,10,0.000229066
TR-V2,1750,38,0.000229066
TR-V2,1813,3,0.000229066
TR-V2,1813,38,0.000229066
TR-V2,1910,3,0.000229066
TR-V2,1910,38,0.000229066
TR-C1,107,5,0.014835061
TR-C1,107,13,0.014835061
TR-C1,107,44,0.014835061
TR-C1,146,4,0.035649931
TR-C1,146,47,0.035649931
TR-C1,174,5,0.025181128
TR-C1,174,13,0.025181128
TR-C1,174,44,0.025181128
TR-C1,251,5,0.000213568
TR-C1,251,13,0.000213568
TR-C1,251,47,0.000213568
TR-C1,251,48,0.000213568
TR-C1,251,75,0.000213568
TR-C1,266,4,0.026492765
TR-C1,266,47,0.026492765
TR-C1,288,4,0.005418014
TR-C1,288,5,0.005418014
TR-C1,288,13,0.005418014
TR-C1,288,44,0.005418014
TR-C1,288,47,0.005418014
TR-C1,288,48,0.005418014
TR-C1,288,75,0.005418014
TR-C1,300,4,0.001874986
TR-C1,300,44,0.001874986
TR-C1,360,5,0.025679576
TR-C1,459,4,0.002355724
TR-C1,459,44,0.002355724
TR-C1,519,4,0.020130643
TR-C1,519,5,0.020130643
TR-C1,519,13,0.020130643
TR-C1,519,44,0.020130643
TR-C1,519,47,0.020130643
TR-C1,530,4,0.030273639
TR-C1,530,47,0.030273639
TR-C1,536,4,0.02209603
TR-C1,614,13,0.002744424
TR-C1,614,44,0.002744424
TR-C1,843,4,0.027957225
TR-C1,843,47,0.027957225
TR-C1,845,4,0.013932671
TR-C1,845,47,0.013932671
TR-C1,877,13,0.001786375
TR-C1,877,44,0.001786375
TR-C1,890,5,8.59676E-05
TR-C1,890,48,8.59676E-05
TR-C1,904,4,0.001967995
TR-C1,904,44,0.001967995
TR-C1,915,4,0.034836805
TR-C1,915,47,0.034836805
PD,6121,15,0.010211141
PD,6130,14,0.010211141
PD,6130,15,0.010211141
PD,6166,15,0.004895905
PD,6253,14,0.010211141
PD,6253,15,0.010211141
PD,6277,14,0.002081746
PD,6277,15,0.002081746
PD,6281,67,0.010211141
PD,6338,15,0.003876952
PD,6349,14,0.010211141
PD,6440,15,0.010211141
PD,6449,15,0.001052491
PD,6450,14,0.003624512
PD,6450,15,0.003624512
PD,6533,67,0.003714672
PD,6596,15,0.006180094
PD,6631,67,0.010211141
PD,6767,15,0.006057781
PD,6783,15,0.010211141
PD,6827,15,0.001964256
PD,6848,15,0.010211141
PD,6926,67,0.010211141
PD,6984,67,0.010211141
PD,274,5,0.000468781
PD,274,27,0.000468781
PD,274,47,0.000468781
PD,274,75,0.000468781
PD,313,10,4.57903E-05
PD,313,19,4.57903E-05
PD,313,38,4.57903E-05
PD,313,82,4.57903E-05
PD,418,5,0.000468781
PD,418,27,0.000468781
PD,418,47,0.000468781
PD,418,75,0.000468781
PD,469,5,0.000468781
PD,469,27,0.000468781
PD,469,47,0.000468781
PD,469,75,0.000468781
PD,470,1,0.000468781
PD,470,10,0.000468781
PD,470,19,0.000468781
PD,470,38,0.000468781
PD,473,5,0.000468781
PD,473,27,0.000468781
PD,473,47,0.000468781
PD,473,75,0.000468781
PD,512,5,0.000468781
PD,512,27,0.000468781
PD,512,47,0.000468781
PD,512,75,0.000468781
PD,520,10,0.000468781
PD,520,19,0.000468781
PD,520,38,0.000468781
PD,520,82,0.000468781
PD,558,82,0.000468781
PD,710,1,0.000468781
PD,710,10,0.000468781
PD,710,19,0.000468781
PD,710,38,0.000468781
PD,710,82,0.000468781
PD,768,5,0.000468781
PD,768,27,0.000468781
PD,768,75,0.000468781
PD,965,1,0.000468781
PD,965,10,0.000468781
PD,965,19,0.000468781
PD,965,38,0.000468781
PD,965,82,0.000468781
PD,967,5,0.000468781
PD,967,27,0.000468781
PD,967,47,0.000468781
PD,967,75,0.000468781
PD,989,5,0.000197714
PD,989,27,0.000197714
PD,989,47,0.000197714
PD,989,75,0.000197714
DR2,45,81,0.00138579
DR2,87,1,0.00138579
DR2,87,10,0.00138579
DR2,87,19,0.00138579
DR2,87,38,0.00138579
DR2,87,82,0.00138579
DR2,89,81,0.00138579
DR2,96,81,0.00138579
DR2,252,2,0.00138579
DR2,252,3,0.00138579
DR2,252,4,0.00138579
DR2,252,6,0.00138579
DR2,252,11,0.00138579
DR2,252,12,0.00138579
DR2,252,14,0.00138579
DR2,252,15,0.00138579
DR2,252,29,0.00138579
DR2,252,37,0.00138579
DR2,252,47,0.00138579
DR2,252,56,0.00138579
DR2,252,57,0.00138579
DR2,252,58,0.00138579
DR2,252,70,0.00138579
DR2,252,71,0.00138579
DR2,252,72,0.00138579
DR2,480,10,0.00138579
DR2,480,27,0.00138579
DR2,480,28,0.00138579
DR2,480,81,0.00138579
DR2,505,4,0.00138579
DR2,505,6,0.00138579
DR2,505,29,0.00138579
DR2,549,4,0.00138579
DR2,549,6,0.00138579
DR2,549,29,0.00138579
DR2,567,10,0.00138579
DR2,567,27,0.00138579
DR2,567,28,0.00138579
DR2,593,1,0.00138579
DR2,593,10,0.00138579
DR2,593,19,0.00138579
DR2,593,38,0.00138579
DR2,593,82,0.00138579
DR2,688,4,0.00138579
DR2,688,6,0.00138579
DR2,688,29,0.00138579
DR2,688,81,0.00138579
DR2,803,4,0.00138579
DR2,803,6,0.00138579
DR2,803,29,0.00138579
DR2,839,2,0.00138579
DR2,839,3,0.00138579
DR2,839,10,0.00138579
DR2,839,11,0.00138579
DR2,839,12,0.00138579
DR2,839,14,0.00138579
DR2,839,15,0.00138579
DR2,839,27,0.00138579
DR2,839,28,0.00138579
DR2,839,37,0.00138579
DR2,839,47,0.00138579
DR2,839,57,0.00138579
DR2,839,58,0.00138579
DR2,839,70,0.00138579
DR2,839,71,0.00138579
DR2,839,72,0.00138579
DR2,883,2,0.00138579
DR2,883,3,0.00138579
DR2,883,4,0.00138579
DR2,883,6,0.00138579
DR2,883,11,0.00138579
DR2,883,12,0.00138579
DR2,883,14,0.00138579
DR2,883,15,0.00138579
DR2,883,29,0.00138579
DR2,883,37,0.00138579
DR2,883,47,0.00138579
DR2,883,56,0.00138579
DR2,883,57,0.00138579
DR2,883,58,0.00138579
DR2,883,71,0.00138579
DR2,883,72,0.00138579
DR2,898,2,0.00138579
DR2,898,3,0.00138579
DR2,898,4,0.00138579
DR2,898,6,0.00138579
DR2,898,11,0.00138579
DR2,898,12,0.00138579
DR2,898,14,0.00138579
DR2,898,15,0.00138579
DR2,898,29,0.00138579
DR2,898,37,0.00138579
DR2,898,47,0.00138579
DR2,898,56,0.00138579
DR2,898,57,0.00138579
DR2,898,58,0.00138579
DR2,898,70,0.00138579
DR2,898,71,0.00138579
DR2,898,72,0.00138579
DR2,918,10,0.00138579
DR2,918,27,0.00138579
DR2,918,28,0.00138579
DR2,918,81,0.00138579
DR2,1558,2,0.00138579
DR2,1558,3,0.00138579
DR2,1558,4,0.00138579
DR2,1558,6,0.00138579
DR2,1558,11,0.00138579
DR2,1558,12,0.00138579
DR2,1558,14,0.00138579
DR2,1558,15,0.00138579
DR2,1558,37,0.00138579
DR2,1558,47,0.00138579
DR2,1558,56,0.00138579
DR2,1558,57,0.00138579
DR2,1558,58,0.00138579
DR2,1558,70,0.00138579
DR2,1558,71,0.00138579
DR2,1558,72,0.00138579
PD,9370,30,0.000411011
PD,9636,30,0.003090799
PD,9645,30,0.003924557
PD,9951,30,0.002107363
NMX,1112,4,0.000945705
NMX,1112,6,0.000945705
NMX,1112,10,0.000945705
NMX,1112,14,0.000945705
NMX,1112,15,0.000945705
NMX,1112,25,0.000945705
NMX,1112,56,0.000945705
NMX,1112,57,0.000945705
NMX,1133,5,0.000945705
NMX,1133,14,0.000945705
NMX,1133,15,0.000945705
NMX,1233,4,0.000588472
NMX,1233,6,0.000588472
NMX,1233,10,0.000588472
NMX,1233,14,0.000588472
NMX,1233,15,0.000588472
NMX,1233,57,0.000588472
NMX,1269,6,0.000714187
NMX,1269,25,0.000714187
NMX,1280,4,0.000945705
NMX,1280,6,0.000945705
NMX,1280,25,0.000945705
NMX,1293,5,0.000945705
NMX,1293,14,0.000945705
NMX,1293,15,0.000945705
NMX,1301,5,0.000945705
NMX,1301,10,0.000945705
NMX,1301,56,0.000945705
NMX,1301,57,0.000945705
NMX,1311,4,0.000945705
NMX,1311,6,0.000945705
NMX,1311,25,0.000945705
NMX,1474,5,0.000631417
NMX,1474,14,0.000631417
NMX,1474,15,0.000631417
NMX,1598,5,0.000945705
NMX,1598,10,0.000945705
NMX,1748,5,0.000945705
NMX,1748,14,0.000945705
NMX,1748,15,0.000945705
NMX,1762,4,6.07019E-05
NMX,1762,10,6.07019E-05
PD,2787,15,0.020599086
PD,2790,70,0.001585374
PD,2790,71,0.001585374
PD,2790,72,0.001585374
PD,2798,2,0.001128043
PD,2798,28,0.001128043
PD,2902,15,0.024405541
PD,2902,28,0.024405541
PD,2902,38,0.024405541
PD,2121,2,0.017094093
PD,2121,56,0.017094093
PD,2121,57,0.017094093
PD,2138,2,0.018162918
PD,2138,14,0.018162918
PD,2138,56,0.018162918
PD,2138,57,0.018162918
PD,2175,2,0.025202232
PD,2175,10,0.025202232
PD,2175,15,0.025202232
PD,2175,37,0.025202232
PD,2175,56,0.025202232
PD,2175,57,0.025202232
PD,2201,2,0.003671551
PD,2201,14,0.003671551
PD,2201,56,0.003671551
PD,2201,57,0.003671551
PD,2220,15,0.020611443
PD,2225,12,0.02707788
PD,2225,28,0.02707788
PD,2282,10,0.027320217
PD,2282,15,0.027320217
PD,2359,70,0.008871421
PD,2359,71,0.008871421
PD,2359,72,0.008871421
PD,2376,2,0.026387637
PD,2376,10,0.026387637
PD,2376,15,0.026387637
PD,2376,56,0.026387637
PD,2376,57,0.026387637
PD,2397,10,0.02814453
PD,2397,15,0.02814453
PD,2398,10,0.005469548
PD,2477,14,0.013331913
PD,2509,12,0.007811267
PD,2509,28,0.007811267
PD,2513,12,0.023776395
PD,2513,15,0.023776395
PD,2601,10,0.000597348
PD,2630,12,0.024960677
PD,2630,28,0.024960677
PD,7398,30,0.004181116
PD,7398,32,0.004181116
PD,7398,33,0.004181116
PD,7398,35,0.004181116
PD,7398,39,0.004181116
PD,7514,39,0.000439351
PD,7100,3,0.000167921
PD,7100,5,0.000167921
PD,7100,14,0.000167921
PD,7100,15,0.000167921
PD,7100,16,0.000167921
PD,7100,17,0.000167921
PD,7100,30,0.000167921
PD,7100,31,0.000167921
PD,7100,32,0.000167921
PD,7100,33,0.000167921
PD,7100,34,0.000167921
PD,7100,35,0.000167921
PD,7100,39,0.000167921
PD,7169,30,0.00199896
PD,7169,32,0.00199896
PD,7169,35,0.00199896
TR-C4,1157,2,0.00081545
TR-C4,1209,2,0.000687637
TR-C4,1209,5,0.000687637
TR-C4,1209,10,0.000687637
TR-C4,1209,28,0.000687637
TR-C4,1521,81,0.00081545
TR-C4,1636,2,0.00081545
TR-C4,1636,5,0.00081545
TR-C4,1636,10,0.00081545
TR-C4,1636,27,0.00081545
TR-C4,1636,28,0.00081545
TR-C4,1936,2,0.00081545
PD,124,5,0.000580716
PD,124,44,0.000580716
PD,146,4,0.003630482
PD,146,47,0.003630482
PD,181,5,0.000583381
PD,181,48,0.000583381
PD,530,4,0.005089922
PD,530,47,0.005089922
PD,536,4,0.005089922
PD,843,4,0.005089922
PD,843,47,0.005089922
PD,845,4,0.005089922
PD,845,47,0.005089922
PD,890,5,0.001846116
PD,890,48,0.001846116
PD,915,4,0.000852122
PD,915,47,0.000852122
DC,25,81,0.003413892
DC,39,80,0.003413712
DC,49,80,0.003413892
DC,49,81,0.003413892
DC,49,82,0.003413892
DC,68,82,0.003413382
DC,87,1,0.003413892
DC,87,10,0.003413892
DC,87,19,0.003413892
DC,87,38,0.003413892
DC,87,82,0.003413892
DC,89,81,0.002031058
DC,252,2,0.001890726
DC,252,3,0.001890726
DC,252,4,0.001890726
DC,252,6,0.001890726
DC,252,11,0.001890726
DC,252,12,0.001890726
DC,252,14,0.001890726
DC,252,15,0.001890726
DC,252,29,0.001890726
DC,252,37,0.001890726
DC,252,47,0.001890726
DC,252,56,0.001890726
DC,252,57,0.001890726
DC,252,58,0.001890726
DC,252,70,0.001890726
DC,252,71,0.001890726
DC,252,72,0.001890726
DC,265,4,0.003413892
DC,265,6,0.003413892
DC,265,29,0.003413892
DC,435,1,0.003413892
DC,435,2,0.003413892
DC,435,3,0.003413892
DC,435,10,0.003413892
DC,435,11,0.003413892
DC,435,12,0.003413892
DC,435,14,0.003413892
DC,435,15,0.003413892
DC,435,19,0.003413892
DC,435,28,0.003413892
DC,435,37,0.003413892
DC,435,38,0.003413892
DC,435,47,0.003413892
DC,435,56,0.003413892
DC,435,57,0.003413892
DC,435,58,0.003413892
DC,435,70,0.003413892
DC,435,71,0.003413892
DC,435,72,0.003413892
DC,470,1,0.002781171
DC,470,10,0.002781171
DC,470,19,0.002781171
DC,470,38,0.002781171
DC,480,10,0.001225291
DC,480,27,0.001225291
DC,480,28,0.001225291
DC,480,81,0.001225291
DC,505,4,0.003413892
DC,505,6,0.003413892
DC,505,29,0.003413892
DC,506,4,0.003413892
DC,506,6,0.003413892
DC,506,29,0.003413892
DC,506,81,0.003413892
DC,506,82,0.003413892
DC,549,4,0.003413892
DC,549,6,0.003413892
DC,549,29,0.003413892
DC,568,1,0.003413892
DC,568,2,0.003413892
DC,568,3,0.003413892
DC,568,10,0.003413892
DC,568,11,0.003413892
DC,568,12,0.003413892
DC,568,13,0.003413892
DC,568,14,0.003413892
DC,568,15,0.003413892
DC,568,19,0.003413892
DC,568,27,0.003413892
DC,568,28,0.003413892
DC,568,37,0.003413892
DC,568,38,0.003413892
DC,568,47,0.003413892
DC,568,56,0.003413892
DC,568,57,0.003413892
DC,568,58,0.003413892
DC,568,70,0.003413892
DC,568,71,0.003413892
DC,568,72,0.003413892
DC,593,1,0.000572244
DC,593,10,0.000572244
DC,593,19,0.000572244
DC,593,38,0.000572244
DC,593,82,0.000572244
DC,688,4,0.003413892
DC,688,6,0.003413892
DC,688,29,0.003413892
DC,688,81,0.003413892
DC,765,4,0.003413892
DC,765,6,0.003413892
DC,765,29,0.003413892
DC,765,80,0.003413892
DC,839,2,0.001854808
DC,839,3,0.001854808
DC,839,10,0.001854808
DC,839,11,0.001854808
DC,839,12,0.001854808
DC,839,14,0.001854808
DC,839,15,0.001854808
DC,839,27,0.001854808
DC,839,28,0.001854808
DC,839,37,0.001854808
DC,839,47,0.001854808
DC,839,57,0.001854808
DC,839,58,0.001854808
DC,839,70,0.001854808
DC,839,71,0.001854808
DC,839,72,0.001854808
DC,853,82,0.002706832
DC,926,4,0.003413892
DC,926,6,0.003413892
DC,926,29,0.003413892
DC,926,82,0.003413892
DC,941,1,0.003413892
DC,941,2,0.003413892
DC,941,3,0.003413892
DC,941,10,0.003413892
DC,941,11,0.003413892
DC,941,12,0.003413892
DC,941,14,0.003413892
DC,941,15,0.003413892
DC,941,19,0.003413892
DC,941,28,0.003413892
DC,941,37,0.003413892
DC,941,38,0.003413892
DC,941,47,0.003413892
DC,941,56,0.003413892
DC,941,57,0.003413892
DC,941,58,0.003413892
DC,941,70,0.003413892
DC,941,71,0.003413892
DC,941,72,0.003413892
DC,969,13,0.003413892
PD,597,10,0.000417116
PD,597,28,0.000417116
PD,597,81,0.000417116
PD,1100,1,0.000596784
PD,1100,2,0.000596784
PD,1100,3,0.000596784
PD,1100,4,0.000596784
PD,1100,5,0.000596784
PD,1100,6,0.000596784
PD,1100,11,0.000596784
PD,1100,12,0.000596784
PD,1100,14,0.000596784
PD,1100,15,0.000596784
PD,1100,19,0.000596784
PD,1100,25,0.000596784
PD,1100,27,0.000596784
PD,1100,37,0.000596784
PD,1100,47,0.000596784
PD,1100,56,0.000596784
PD,1100,57,0.000596784
PD,1100,58,0.000596784
PD,1100,70,0.000596784
PD,1100,71,0.000596784
PD,1100,72,0.000596784
PD,1100,75,0.000596784
PD,1138,2,0.000542415
PD,1138,5,0.000542415
PD,1138,10,0.000542415
PD,1138,28,0.000542415
PD,1138,81,0.000542415
PD,1214,6,0.000596784
PD,1214,14,0.000596784
PD,1214,15,0.000596784
PD,1214,25,0.000596784
PD,1214,27,0.000596784
PD,1214,37,0.000596784
PD,1214,56,0.000596784
PD,1214,57,0.000596784
PD,1223,10,0.000596784
PD,1223,28,0.000596784
PD,1223,81,0.000596784
PD,1261,2,0.000596784
PD,1261,5,0.000596784
PD,1323,6,0.000596784
PD,1323,14,0.000596784
PD,1323,15,0.000596784
PD,1323,25,0.000596784
PD,1323,27,0.000596784
PD,1323,29,0.000596784
PD,1323,56,0.000596784
PD,1358,10,0.000596784
PD,1358,27,0.000596784
PD,1358,28,0.000596784
PD,1358,81,0.000596784
PD,1404,2,0.000596784
PD,1404,5,0.000596784
PD,1495,2,0.000596784
PD,1495,5,0.000596784
PD,1579,6,0.000596784
PD,1579,14,0.000596784
PD,1579,15,0.000596784
PD,1579,25,0.000596784
PD,1579,27,0.000596784
PD,1579,37,0.000596784
PD,1579,56,0.000596784
PD,1579,57,0.000596784
PD,1618,6,0.000596784
PD,1618,14,0.000596784
PD,1618,15,0.000596784
PD,1618,25,0.000596784
PD,1618,27,0.000596784
PD,1618,29,0.000596784
PD,1618,37,0.000596784
PD,1737,3,0.000596784
PD,1737,4,0.000596784
PD,1737,38,0.000596784
PD,1787,1,0.000596784
PD,1787,2,0.000596784
PD,1787,3,0.000596784
PD,1787,4,0.000596784
PD,1787,5,0.000596784
PD,1787,6,0.000596784
PD,1787,11,0.000596784
PD,1787,12,0.000596784
PD,1787,14,0.000596784
PD,1787,15,0.000596784
PD,1787,19,0.000596784
PD,1787,25,0.000596784
PD,1787,27,0.000596784
PD,1787,29,0.000596784
PD,1787,37,0.000596784
PD,1787,47,0.000596784
PD,1787,56,0.000596784
PD,1787,57,0.000596784
PD,1787,58,0.000596784
PD,1787,70,0.000596784
PD,1787,71,0.000596784
PD,1787,72,0.000596784
PD,1787,75,0.000596784
PD,1823,3,0.000596784
PD,1823,4,0.000596784
PD,1823,38,0.000596784
PD,1831,2,0.000596784
PD,1831,5,0.000596784
PD,1831,10,0.000596784
PD,1831,28,0.000596784
PD,1831,81,0.000596784
PD,1870,56,0.000596784
PD,1870,57,0.000596784
PD,1966,2,0.000596784
PD,1966,5,0.000596784
CC-T,3105,11,6.39473E-05
CC-T,3259,16,0.006678036
CC-T,3500,16,0.00668663
CC-T,3513,16,0.004721996
CC-T,3550,11,0.000820208
CC-T,3732,16,0.004757847
CC-T,3787,11,0.00668663
CC-T,3787,16,0.00668663
CC-T,3811,11,0.00668663
CC-T,3832,16,0.005896683
PD,3740,31,0.028125292
PD,3827,31,0.013150885
IL,5100,2,0.001259417
IL,5100,4,0.001259417
IL,5100,17,0.001259417
IL,5100,20,0.001259417
IL,5100,21,0.001259417
IL,5100,22,0.001259417
IL,5100,27,0.001259417
IL,5100,28,0.001259417
IL,5100,56,0.001259417
IL,5100,57,0.001259417
IL,5420,20,0.000146209
IL,5420,21,0.000146209
IL,1380,17,0.001259417
IL,1895,4,0.001259417
IL,1895,17,0.001259417
IL,1895,20,0.001259417
IL,1895,21,0.001259417
IL,1895,27,0.001259417
IL,1895,56,0.001259417
SE,153,13,0.015780545
SE,166,13,0.035127602
SE,203,11,0.000656935
SE,203,13,0.000656935
SE,243,11,0.040555687
SE,243,12,0.040555687
SE,243,13,0.040555687
SE,379,11,0.021286835
SE,424,13,0.010124811
SE,465,13,0.008417875
SE,522,13,0.014478488
SE,621,11,0.007862047
SE,621,12,0.007862047
SE,650,12,0.043328822
SE,674,13,0.018501453
SE,862,13,0.022642467
SE,3564,11,0.035400187
PD,7560,33,0.00023167
CI,6148,14,2.75045E-06
CI,6159,67,0.000223337
CI,6197,14,0.043613899
CI,6323,14,0.033923011
CI,6330,14,0.042602586
CI,6330,67,0.042602586
CI,6332,67,0.065767069
CI,6350,67,0.000799511
CI,6418,14,0.036632791
CI,6418,67,0.036632791
CI,6435,14,0.057426648
CI,6460,14,0.055654733
CI,6501,14,0.075614791
CI,6883,14,0.047210182
CI,6883,67,0.047210182
CI,6903,14,0.026178315
CI,6903,67,0.026178315
PD,6121,15,0.002137087
PD,6253,14,0.000182735
PD,6253,15,0.000182735
PD,6281,67,0.002137087
PD,6338,15,0.00075115
PD,6349,14,0.002137087
PD,6440,15,0.002137087
PD,6449,15,0.001974977
PD,6533,67,0.002137087
PD,6631,67,0.002137087
PD,6767,15,0.001024592
PD,6783,15,0.002137087
PD,6827,15,0.001636997
PD,6848,15,0.002137087
PD,6926,67,0.002102392
PD,6984,67,0.002137087
PD,9501,26,0.004767032
PD,9822,26,0.002549137
TE,1167,3,0.000580206
TE,1167,4,0.000580206
TE,1167,38,0.000580206
TE,1190,3,0.002905031
TE,1190,4,0.002905031
TE,1190,10,0.002905031
TE,1190,38,0.002905031
TE,1199,6,0.002905031
TE,1199,14,0.002905031
TE,1199,15,0.002905031
TE,1199,25,0.002905031
TE,1199,27,0.002905031
TE,1199,29,0.002905031
TE,1199,37,0.002905031
TE,1199,56,0.002905031
TE,1199,57,0.002905031
TE,1505,3,0.002905031
TE,1505,4,0.002905031
TE,1505,10,0.002905031
TE,1505,38,0.002905031
TE,1536,3,0.002905031
TE,1536,4,0.002905031
TE,1536,10,0.002905031
TE,1536,38,0.002905031
TE,1559,3,0.000544009
TE,1559,4,0.000544009
TE,1559,10,0.000544009
TE,1559,38,0.000544009
TE,1615,3,0.002905028
TE,1615,4,0.002905028
TE,1615,10,0.002905028
TE,1615,38,0.002905028
TE,1650,6,0.001896949
TE,1650,14,0.001896949
TE,1650,15,0.001896949
TE,1650,27,0.001896949
TE,1650,29,0.001896949
TE,1650,37,0.001896949
TE,1650,56,0.001896949
TE,1650,57,0.001896949
TE,1750,3,0.000299329
TE,1750,4,0.000299329
TE,1750,10,0.000299329
TE,1750,38,0.000299329
TE,1878,3,0.002905031
TE,1878,4,0.002905031
TE,1878,10,0.002905031
TE,1878,38,0.002905031
TE,1959,3,0.002905031
TE,1959,4,0.002905031
TE,1959,10,0.002905031
TE,1959,38,0.002905031
SR-V2,8151,57,0.010529588
SR-V2,8379,57,0.010529588
SR-V2,8469,57,0.010529588
SR-V2,8675,57,0.000999431
TR-C4,9135,6,0.001223515
TR-C4,9135,20,0.001223515
